수요지 id,학교 id,할당 학령인구
C105,F37,0
C105,F38,0
C105,F39,0
C105,F40,0
C105,F41,0
C105,F42,0
C105,F43,0
C105,F44,0
C105,F45,0
C105,F46,0
C105,F47,0
C105,F48,0
C105,F49,0
C105,F50,0
C106,F1,0
C106,F2,0
C106,F3,0
C106,F4,0
C106,F5,0
C106,F6,0
C106,F7,0
C106,F8,0
C106,F9,0
C106,F10,0
C106,F11,0
C106,F12,0
C106,F13,0
C106,F14,0
C106,F15,0
C106,F16,0
C106,F17,0
C106,F18,0
C106,F19,0
C106,F20,0
C106,F21,0
C106,F22,9
C106,F23,0
C106,F24,0
C106,F25,0
C106,F26,0
C106,F27,0
C106,F28,0
C106,F29,0
C106,F30,0
C106,F31,0
C106,F32,0
C106,F33,0
C106,F34,0
C106,F35,0
C106,F36,0
C106,F37,0
C106,F38,0
C106,F39,0
C106,F40,0
C106,F41,0
C106,F42,0
C106,F43,0
C106,F44,0
C106,F45,0
C106,F46,0
C106,F47,0
C106,F48,0
C106,F49,0
C106,F50,0
C107,F1,0
C107,F2,0
C107,F3,0
C107,F4,0
C107,F5,0
C107,F6,0
C107,F7,0
C107,F8,0
C107,F9,0
C107,F10,0
C107,F11,0
C107,F12,3
C107,F13,0
C107,F14,0
C107,F15,0
C107,F16,0
C107,F17,0
C107,F18,0
C107,F19,0
C107,F20,0
C107,F21,0
C107,F22,0
C107,F23,0
C107,F24,0
C107,F25,0
C107,F26,0
C107,F27,0
C107,F28,0
C107,F29,0
C107,F30,0
C107,F31,0
C107,F32,0
C107,F33,0
C107,F34,0
C107,F35,0
C107,F36,0
C107,F37,0
C107,F38,0
C107,F39,0
C107,F40,0
C107,F41,0
C107,F42,0
C107,F43,0
C107,F44,0
C107,F45,0
C107,F46,0
C107,F47,0
C107,F48,0
C107,F49,0
C107,F50,0
C108,F1,0
C108,F2,0
C108,F3,0
C108,F4,0
C108,F5,0
C108,F6,0
C108,F7,0
C108,F8,0
C108,F9,0
C108,F10,0
C108,F11,0
C108,F12,9
C108,F13,0
C108,F14,0
C108,F15,0
C108,F16,0
C108,F17,0
C108,F18,0
C108,F19,0
C108,F20,0
C108,F21,0
C108,F22,0
C108,F23,0
C108,F24,0
C108,F25,0
C108,F26,0
C108,F27,0
C108,F28,0
C108,F29,0
C108,F30,0
C108,F31,0
C108,F32,0
C108,F33,0
C108,F34,0
C108,F35,0
C108,F36,0
C108,F37,0
C108,F38,0
C108,F39,0
C108,F40,0
C108,F41,0
C108,F42,0
C108,F43,0
C108,F44,0
C108,F45,0
C108,F46,0
C108,F47,0
C108,F48,0
C108,F49,0
C108,F50,0
C109,F1,0
C109,F2,0
C109,F3,0
C109,F4,0
C109,F5,0
C109,F6,0
C109,F7,0
C109,F8,0
C109,F9,0
C109,F10,0
C109,F11,0
C109,F12,10
C109,F13,0
C109,F14,0
C109,F15,0
C109,F16,0
C109,F17,0
C109,F18,0
C109,F19,0
C109,F20,0
C109,F21,0
C109,F22,0
C109,F23,0
C109,F24,0
C109,F25,0
C109,F26,0
C109,F27,0
C109,F28,0
C109,F29,0
C109,F30,0
C109,F31,0
C109,F32,0
C109,F33,0
C109,F34,0
C109,F35,0
C109,F36,0
C109,F37,0
C109,F38,0
C109,F39,0
C109,F40,0
C109,F41,0
C109,F42,0
C109,F43,0
C109,F44,0
C109,F45,0
C109,F46,0
C109,F47,0
C109,F48,0
C109,F49,0
C109,F50,0
C110,F1,0
C110,F2,0
C110,F3,0
C110,F4,0
C110,F5,0
C110,F6,0
C110,F7,0
C110,F8,0
C110,F9,0
C110,F10,0
C110,F11,0
C110,F12,4
C110,F13,0
C110,F14,0
C110,F15,0
C110,F16,0
C110,F17,0
C110,F18,0
C110,F19,0
C110,F20,0
C110,F21,0
C110,F22,0
C110,F23,0
C110,F24,0
C110,F25,0
C110,F26,0
C110,F27,0
C110,F28,0
C110,F29,0
C110,F30,0
C110,F31,0
C110,F32,0
C110,F33,0
C110,F34,0
C110,F35,0
C110,F36,0
C110,F37,0
C110,F38,0
C110,F39,0
C110,F40,0
C110,F41,0
C110,F42,0
C110,F43,0
C110,F44,0
C110,F45,0
C110,F46,0
C110,F47,0
C110,F48,0
C110,F49,0
C110,F50,0
C111,F1,0
C111,F2,0
C111,F3,0
C111,F4,0
C111,F5,0
C111,F6,0
C111,F7,0
C111,F8,0
C111,F9,0
C111,F10,0
C111,F11,0
C111,F12,4
C111,F13,0
C111,F14,0
C111,F15,0
C111,F16,0
C111,F17,0
C111,F18,0
C111,F19,0
C111,F20,0
C111,F21,0
C111,F22,0
C111,F23,0
C111,F24,0
C111,F25,0
C111,F26,0
C111,F27,0
C111,F28,0
C111,F29,0
C111,F30,0
C111,F31,0
C111,F32,0
C111,F33,0
C111,F34,0
C111,F35,0
C111,F36,0
C111,F37,0
C111,F38,0
C111,F39,0
C111,F40,0
C111,F41,0
C111,F42,0
C111,F43,0
C111,F44,0
C111,F45,0
C111,F46,0
C111,F47,0
C111,F48,0
C111,F49,0
C111,F50,0
C112,F1,0
C112,F2,0
C112,F3,0
C112,F4,0
C112,F5,0
C112,F6,0
C112,F7,0
C112,F8,0
C112,F9,0
C112,F10,0
C112,F11,0
C112,F12,1
C112,F13,0
C112,F14,0
C112,F15,0
C112,F16,0
C112,F17,0
C112,F18,0
C112,F19,0
C112,F20,0
C112,F21,0
C112,F22,0
C112,F23,0
C112,F24,0
C112,F25,0
C112,F26,0
C112,F27,0
C112,F28,0
C112,F29,0
C112,F30,0
C112,F31,0
C112,F32,0
C112,F33,0
C112,F34,0
C112,F35,0
C112,F36,0
C112,F37,0
C112,F38,0
C112,F39,0
C112,F40,0
C112,F41,0
C112,F42,0
C112,F43,0
C112,F44,0
C112,F45,0
C112,F46,0
C112,F47,0
C112,F48,0
C112,F49,0
C112,F50,0
C113,F1,0
C113,F2,0
C113,F3,0
C113,F4,0
C113,F5,0
C113,F6,0
C113,F7,0
C113,F8,0
C113,F9,0
C113,F10,0
C113,F11,0
C113,F12,3
C113,F13,0
C113,F14,0
C113,F15,0
C113,F16,0
C113,F17,0
C113,F18,0
C113,F19,0
C113,F20,0
C113,F21,0
C113,F22,0
C113,F23,0
C113,F24,0
C113,F25,0
C113,F26,0
C113,F27,0
C113,F28,0
C113,F29,0
C113,F30,0
C113,F31,0
C113,F32,0
C113,F33,0
C113,F34,0
C113,F35,0
C113,F36,0
C113,F37,0
C113,F38,0
C113,F39,0
C113,F40,0
C113,F41,0
C113,F42,0
C113,F43,0
C113,F44,0
C113,F45,0
C113,F46,0
C113,F47,0
C113,F48,0
C113,F49,0
C113,F50,0
C114,F1,0
C114,F2,0
C114,F3,0
C114,F4,0
C114,F5,0
C114,F6,0
C114,F7,0
C114,F8,0
C114,F9,0
C114,F10,0
C114,F11,0
C114,F12,18
C114,F13,0
C114,F14,0
C114,F15,0
C114,F16,0
C114,F17,0
C114,F18,0
C114,F19,0
C114,F20,0
C114,F21,0
C114,F22,0
C114,F23,0
C114,F24,0
C114,F25,0
C114,F26,0
C114,F27,0
C114,F28,0
C114,F29,0
C114,F30,0
C114,F31,0
C114,F32,0
C114,F33,0
C114,F34,0
C114,F35,0
C114,F36,0
C114,F37,0
C114,F38,0
C114,F39,0
C114,F40,0
C114,F41,0
C114,F42,0
C114,F43,0
C114,F44,0
C114,F45,0
C114,F46,0
C114,F47,0
C114,F48,0
C114,F49,0
C114,F50,0
C115,F1,0
C115,F2,0
C115,F3,0
C115,F4,0
C115,F5,0
C115,F6,0
C115,F7,0
C115,F8,0
C115,F9,0
C115,F10,0
C115,F11,0
C115,F12,0
C115,F13,0
C115,F14,0
C115,F15,0
C115,F16,0
C115,F17,0
C115,F18,0
C115,F19,0
C115,F20,0
C115,F21,0
C115,F22,16
C115,F23,0
C115,F24,0
C115,F25,0
C115,F26,0
C115,F27,0
C115,F28,0
C115,F29,0
C115,F30,0
C115,F31,0
C115,F32,0
C115,F33,0
C115,F34,0
C115,F35,0
C115,F36,0
C115,F37,0
C115,F38,0
C115,F39,0
C115,F40,0
C115,F41,0
C115,F42,0
C115,F43,0
C115,F44,0
C115,F45,0
C115,F46,0
C115,F47,0
C115,F48,0
C115,F49,0
C115,F50,0
C116,F1,0
C116,F2,0
C116,F3,0
C116,F4,0
C116,F5,0
C116,F6,0
C116,F7,0
C116,F8,0
C116,F9,0
C116,F10,0
C116,F11,0
C116,F12,0
C116,F13,0
C116,F14,0
C116,F15,0
C116,F16,0
C116,F17,0
C116,F18,0
C116,F19,0
C116,F20,0
C116,F21,0
C116,F22,0
C116,F23,0
C116,F24,0
C116,F25,0
C116,F26,0
C116,F27,0
C116,F28,87
C116,F29,0
C116,F30,0
C116,F31,0
C116,F32,0
C116,F33,0
C116,F34,0
C116,F35,0
C116,F36,0
C116,F37,0
C116,F38,0
C116,F39,0
C116,F40,0
C116,F41,0
C116,F42,0
C116,F43,0
C116,F44,0
C116,F45,0
C116,F46,0
C116,F47,0
C116,F48,0
C116,F49,0
C116,F50,0
C117,F1,0
C117,F2,0
C117,F3,0
C117,F4,0
C117,F5,0
C117,F6,0
C117,F7,0
C117,F8,0
C117,F9,0
C117,F10,0
C117,F11,0
C117,F12,2
C117,F13,0
C117,F14,0
C117,F15,0
C117,F16,0
C117,F17,0
C117,F18,0
C117,F19,0
C117,F20,0
C117,F21,0
C117,F22,0
C117,F23,0
C117,F24,0
C117,F25,0
C117,F26,0
C117,F27,0
C117,F28,0
C117,F29,0
C117,F30,0
C117,F31,0
C117,F32,0
C117,F33,0
C117,F34,0
C117,F35,0
C117,F36,0
C117,F37,0
C117,F38,0
C117,F39,0
C117,F40,0
C117,F41,0
C117,F42,0
C117,F43,0
C117,F44,0
C117,F45,0
C117,F46,0
C117,F47,0
C117,F48,0
C117,F49,0
C117,F50,0
C118,F1,0
C118,F2,0
C118,F3,0
C118,F4,0
C118,F5,0
C118,F6,0
C118,F7,0
C118,F8,0
C118,F9,0
C118,F10,0
C118,F11,0
C118,F12,1
C118,F13,0
C118,F14,0
C118,F15,0
C118,F16,0
C118,F17,0
C118,F18,0
C118,F19,0
C118,F20,0
C118,F21,0
C118,F22,0
C118,F23,0
C118,F24,0
C118,F25,0
C118,F26,0
C118,F27,0
C118,F28,0
C118,F29,0
C118,F30,0
C118,F31,0
C118,F32,0
C118,F33,0
C118,F34,0
C118,F35,0
C118,F36,0
C118,F37,0
C118,F38,0
C118,F39,0
C118,F40,0
C118,F41,0
C118,F42,0
C118,F43,0
C118,F44,0
C118,F45,0
C118,F46,0
C118,F47,0
C118,F48,0
C118,F49,0
C118,F50,0
C119,F1,0
C119,F2,0
C119,F3,0
C119,F4,0
C119,F5,0
C119,F6,0
C119,F7,0
C119,F8,0
C119,F9,0
C119,F10,0
C119,F11,0
C119,F12,1
C119,F13,0
C119,F14,0
C119,F15,0
C119,F16,0
C119,F17,0
C119,F18,0
C119,F19,0
C119,F20,0
C119,F21,0
C119,F22,0
C119,F23,0
C119,F24,0
C119,F25,0
C119,F26,0
C119,F27,0
C119,F28,0
C119,F29,0
C119,F30,0
C119,F31,0
C119,F32,0
C119,F33,0
C119,F34,0
C119,F35,0
C119,F36,0
C119,F37,0
C119,F38,0
C119,F39,0
C119,F40,0
C119,F41,0
C119,F42,0
C119,F43,0
C119,F44,0
C119,F45,0
C119,F46,0
C119,F47,0
C119,F48,0
C119,F49,0
C119,F50,0
C120,F1,0
C120,F2,0
C120,F3,0
C120,F4,0
C120,F5,0
C120,F6,0
C120,F7,0
C120,F8,0
C120,F9,0
C120,F10,0
C120,F11,0
C120,F12,1
C120,F13,0
C120,F14,0
C120,F15,0
C120,F16,0
C120,F17,0
C120,F18,0
C120,F19,0
C120,F20,0
C120,F21,0
C120,F22,0
C120,F23,0
C120,F24,0
C120,F25,0
C120,F26,0
C120,F27,0
C120,F28,0
C120,F29,0
C120,F30,0
C120,F31,0
C120,F32,0
C120,F33,0
C120,F34,0
C120,F35,0
C120,F36,0
C120,F37,0
C120,F38,0
C120,F39,0
C120,F40,0
C120,F41,0
C120,F42,0
C120,F43,0
C120,F44,0
C120,F45,0
C120,F46,0
C120,F47,0
C120,F48,0
C120,F49,0
C120,F50,0
C121,F1,0
C121,F2,0
C121,F3,0
C121,F4,0
C121,F5,0
C121,F6,0
C121,F7,0
C121,F8,0
C121,F9,0
C121,F10,0
C121,F11,0
C121,F12,0
C121,F13,0
C121,F14,0
C121,F15,0
C121,F16,0
C121,F17,0
C121,F18,0
C121,F19,0
C121,F20,0
C121,F21,0
C121,F22,2
C121,F23,0
C121,F24,0
C121,F25,0
C121,F26,0
C121,F27,0
C121,F28,0
C121,F29,0
C121,F30,0
C121,F31,0
C121,F32,0
C121,F33,0
C121,F34,0
C121,F35,0
C121,F36,0
C121,F37,0
C121,F38,0
C121,F39,0
C121,F40,0
C121,F41,0
C121,F42,0
C121,F43,0
C121,F44,0
C121,F45,0
C121,F46,0
C121,F47,0
C121,F48,0
C121,F49,0
C121,F50,0
C122,F1,0
C122,F2,0
C122,F3,0
C122,F4,0
C122,F5,0
C122,F6,0
C122,F7,0
C122,F8,0
C122,F9,0
C122,F10,0
C122,F11,0
C122,F12,0
C122,F13,0
C122,F14,0
C122,F15,0
C122,F16,0
C122,F17,0
C122,F18,0
C122,F19,0
C122,F20,0
C122,F21,0
C122,F22,3
C122,F23,0
C122,F24,0
C122,F25,0
C122,F26,0
C122,F27,0
C122,F28,0
C122,F29,0
C122,F30,0
C122,F31,0
C122,F32,0
C122,F33,0
C122,F34,0
C122,F35,0
C122,F36,0
C122,F37,0
C122,F38,0
C122,F39,0
C122,F40,0
C122,F41,0
C122,F42,0
C122,F43,0
C122,F44,0
C122,F45,0
C122,F46,0
C122,F47,0
C122,F48,0
C122,F49,0
C122,F50,0
C123,F1,0
C123,F2,0
C123,F3,0
C123,F4,0
C123,F5,0
C123,F6,0
C123,F7,0
C123,F8,0
C123,F9,0
C123,F10,0
C123,F11,0
C123,F12,0
C123,F13,0
C123,F14,0
C123,F15,0
C123,F16,0
C123,F17,0
C123,F18,0
C123,F19,0
C123,F20,0
C123,F21,0
C123,F22,3
C123,F23,0
C123,F24,0
C123,F25,0
C123,F26,0
C123,F27,0
C123,F28,0
C123,F29,0
C123,F30,0
C123,F31,0
C123,F32,0
C123,F33,0
C123,F34,0
C123,F35,0
C123,F36,0
C123,F37,0
C123,F38,0
C123,F39,0
C123,F40,0
C123,F41,0
C123,F42,0
C123,F43,0
C123,F44,0
C123,F45,0
C123,F46,0
C123,F47,0
C123,F48,0
C123,F49,0
C123,F50,0
C124,F1,0
C124,F2,0
C124,F3,0
C124,F4,0
C124,F5,0
C124,F6,0
C124,F7,0
C124,F8,0
C124,F9,0
C124,F10,0
C124,F11,0
C124,F12,1
C124,F13,0
C124,F14,0
C124,F15,0
C124,F16,0
C124,F17,0
C124,F18,0
C124,F19,0
C124,F20,0
C124,F21,0
C124,F22,0
C124,F23,0
C124,F24,0
C124,F25,0
C124,F26,0
C124,F27,0
C124,F28,0
C124,F29,0
C124,F30,0
C124,F31,0
C124,F32,0
C124,F33,0
C124,F34,0
C124,F35,0
C124,F36,0
C124,F37,0
C124,F38,0
C124,F39,0
C124,F40,0
C124,F41,0
C124,F42,0
C124,F43,0
C124,F44,0
C124,F45,0
C124,F46,0
C124,F47,0
C124,F48,0
C124,F49,0
C124,F50,0
C125,F1,0
C125,F2,0
C125,F3,0
C125,F4,0
C125,F5,0
C125,F6,0
C125,F7,0
C125,F8,0
C125,F9,0
C125,F10,0
C125,F11,0
C125,F12,1
C125,F13,0
C125,F14,0
C125,F15,0
C125,F16,0
C125,F17,0
C125,F18,0
C125,F19,0
C125,F20,0
C125,F21,0
C125,F22,0
C125,F23,0
C125,F24,0
C125,F25,0
C125,F26,0
C125,F27,0
C125,F28,0
C125,F29,0
C125,F30,0
C125,F31,0
C125,F32,0
C125,F33,0
C125,F34,0
C125,F35,0
C125,F36,0
C125,F37,0
C125,F38,0
C125,F39,0
C125,F40,0
C125,F41,0
C125,F42,0
C125,F43,0
C125,F44,0
C125,F45,0
C125,F46,0
C125,F47,0
C125,F48,0
C125,F49,0
C125,F50,0
C126,F1,0
C126,F2,0
C126,F3,0
C126,F4,0
C126,F5,0
C126,F6,0
C126,F7,0
C126,F8,0
C126,F9,0
C126,F10,0
C126,F11,0
C126,F12,1
C126,F13,0
C126,F14,0
C126,F15,0
C126,F16,0
C126,F17,0
C126,F18,0
C126,F19,0
C126,F20,0
C126,F21,0
C126,F22,0
C126,F23,0
C126,F24,0
C126,F25,0
C126,F26,0
C126,F27,0
C126,F28,0
C126,F29,0
C126,F30,0
C126,F31,0
C126,F32,0
C126,F33,0
C126,F34,0
C126,F35,0
C126,F36,0
C126,F37,0
C126,F38,0
C126,F39,0
C126,F40,0
C126,F41,0
C126,F42,0
C126,F43,0
C126,F44,0
C126,F45,0
C126,F46,0
C126,F47,0
C126,F48,0
C126,F49,0
C126,F50,0
C127,F1,0
C127,F2,0
C127,F3,0
C127,F4,0
C127,F5,0
C127,F6,0
C127,F7,0
C127,F8,0
C127,F9,0
C127,F10,0
C127,F11,0
C127,F12,0
C127,F13,0
C127,F14,0
C127,F15,0
C127,F16,0
C127,F17,0
C127,F18,0
C127,F19,0
C127,F20,0
C127,F21,0
C127,F22,3
C127,F23,0
C127,F24,0
C127,F25,0
C127,F26,0
C127,F27,0
C127,F28,0
C127,F29,0
C127,F30,0
C127,F31,0
C127,F32,0
C127,F33,0
C127,F34,0
C127,F35,0
C127,F36,0
C127,F37,0
C127,F38,0
C127,F39,0
C127,F40,0
C127,F41,0
C127,F42,0
C127,F43,0
C127,F44,0
C127,F45,0
C127,F46,0
C127,F47,0
C127,F48,0
C127,F49,0
C127,F50,0
C128,F1,0
C128,F2,0
C128,F3,0
C128,F4,0
C128,F5,0
C128,F6,0
C128,F7,0
C128,F8,0
C128,F9,0
C128,F10,0
C128,F11,0
C128,F12,0
C128,F13,0
C128,F14,0
C128,F15,0
C128,F16,0
C128,F17,0
C128,F18,0
C128,F19,0
C128,F20,0
C128,F21,0
C128,F22,159
C128,F23,0
C128,F24,0
C128,F25,0
C128,F26,0
C128,F27,0
C128,F28,0
C128,F29,0
C128,F30,0
C128,F31,0
C128,F32,0
C128,F33,0
C128,F34,0
C128,F35,0
C128,F36,0
C128,F37,0
C128,F38,0
C128,F39,0
C128,F40,0
C128,F41,0
C128,F42,0
C128,F43,0
C128,F44,0
C128,F45,0
C128,F46,0
C128,F47,0
C128,F48,0
C128,F49,0
C128,F50,0
C129,F1,0
C129,F2,0
C129,F3,0
C129,F4,0
C129,F5,0
C129,F6,0
C129,F7,0
C129,F8,0
C129,F9,0
C129,F10,0
C129,F11,0
C129,F12,0
C129,F13,0
C129,F14,0
C129,F15,0
C129,F16,3
C129,F17,0
C129,F18,0
C129,F19,0
C129,F20,0
C129,F21,0
C129,F22,0
C129,F23,0
C129,F24,0
C129,F25,0
C129,F26,0
C129,F27,0
C129,F28,0
C129,F29,0
C129,F30,0
C129,F31,0
C129,F32,0
C129,F33,0
C129,F34,0
C129,F35,0
C129,F36,0
C129,F37,0
C129,F38,0
C129,F39,0
C129,F40,0
C129,F41,0
C129,F42,0
C129,F43,0
C129,F44,0
C129,F45,0
C129,F46,0
C129,F47,0
C129,F48,0
C129,F49,0
C129,F50,0
C130,F1,0
C130,F2,0
C130,F3,0
C130,F4,0
C130,F5,0
C130,F6,0
C130,F7,0
C130,F8,0
C130,F9,0
C130,F10,0
C130,F11,0
C130,F12,45
C130,F13,0
C130,F14,0
C130,F15,0
C130,F16,0
C130,F17,0
C130,F18,0
C130,F19,0
C130,F20,0
C130,F21,0
C130,F22,0
C130,F23,0
C130,F24,0
C130,F25,0
C130,F26,0
C130,F27,0
C130,F28,0
C130,F29,0
C130,F30,0
C130,F31,0
C130,F32,0
C130,F33,0
C130,F34,0
C130,F35,0
C130,F36,0
C130,F37,0
C130,F38,0
C130,F39,0
C130,F40,0
C130,F41,0
C130,F42,0
C130,F43,0
C130,F44,0
C130,F45,0
C130,F46,0
C130,F47,0
C130,F48,0
C130,F49,0
C130,F50,0
C131,F1,0
C131,F2,0
C131,F3,0
C131,F4,0
C131,F5,0
C131,F6,0
C131,F7,0
C131,F8,0
C131,F9,0
C131,F10,0
C131,F11,0
C131,F12,0
C131,F13,0
C131,F14,0
C131,F15,0
C131,F16,0
C131,F17,0
C131,F18,0
C131,F19,0
C131,F20,0
C131,F21,0
C131,F22,6
C131,F23,0
C131,F24,0
C131,F25,0
C131,F26,0
C131,F27,0
C131,F28,0
C131,F29,0
C131,F30,0
C131,F31,0
C131,F32,0
C131,F33,0
C131,F34,0
C131,F35,0
C131,F36,0
C131,F37,0
C131,F38,0
C131,F39,0
C131,F40,0
C131,F41,0
C131,F42,0
C131,F43,0
C131,F44,0
C131,F45,0
C131,F46,0
C131,F47,0
C131,F48,0
C131,F49,0
C131,F50,0
C132,F1,0
C132,F2,0
C132,F3,0
C132,F4,0
C132,F5,0
C132,F6,0
C132,F7,0
C132,F8,0
C132,F9,0
C132,F10,0
C132,F11,0
C132,F12,0
C132,F13,0
C132,F14,0
C132,F15,0
C132,F16,0
C132,F17,0
C132,F18,0
C132,F19,0
C132,F20,0
C132,F21,0
C132,F22,1
C132,F23,0
C132,F24,0
C132,F25,0
C132,F26,0
C132,F27,0
C132,F28,0
C132,F29,0
C132,F30,0
C132,F31,0
C132,F32,0
C132,F33,0
C132,F34,0
C132,F35,0
C132,F36,0
C132,F37,0
C132,F38,0
C132,F39,0
C132,F40,0
C132,F41,0
C132,F42,0
C132,F43,0
C132,F44,0
C132,F45,0
C132,F46,0
C132,F47,0
C132,F48,0
C132,F49,0
C132,F50,0
C133,F1,0
C133,F2,0
C133,F3,0
C133,F4,0
C133,F5,0
C133,F6,0
C133,F7,0
C133,F8,0
C133,F9,0
C133,F10,0
C133,F11,0
C133,F12,0
C133,F13,0
C133,F14,0
C133,F15,0
C133,F16,0
C133,F17,0
C133,F18,0
C133,F19,0
C133,F20,0
C133,F21,0
C133,F22,1
C133,F23,0
C133,F24,0
C133,F25,0
C133,F26,0
C133,F27,0
C133,F28,0
C133,F29,0
C133,F30,0
C133,F31,0
C133,F32,0
C133,F33,0
C133,F34,0
C133,F35,0
C133,F36,0
C133,F37,0
C133,F38,0
C133,F39,0
C133,F40,0
C133,F41,0
C133,F42,0
C133,F43,0
C133,F44,0
C133,F45,0
C133,F46,0
C133,F47,0
C133,F48,0
C133,F49,0
C133,F50,0
C134,F1,0
C134,F2,0
C134,F3,0
C134,F4,0
C134,F5,0
C134,F6,0
C134,F7,0
C134,F8,0
C134,F9,0
C134,F10,0
C134,F11,0
C134,F12,0
C134,F13,0
C134,F14,0
C134,F15,0
C134,F16,0
C134,F17,0
C134,F18,0
C134,F19,0
C134,F20,0
C134,F21,0
C134,F22,10
C134,F23,0
C134,F24,0
C134,F25,0
C134,F26,0
C134,F27,0
C134,F28,0
C134,F29,0
C134,F30,0
C134,F31,0
C134,F32,0
C134,F33,0
C134,F34,0
C134,F35,0
C134,F36,0
C134,F37,0
C134,F38,0
C134,F39,0
C134,F40,0
C134,F41,0
C134,F42,0
C134,F43,0
C134,F44,0
C134,F45,0
C134,F46,0
C134,F47,0
C134,F48,0
C134,F49,0
C134,F50,0
C135,F1,0
C135,F2,0
C135,F3,0
C135,F4,0
C135,F5,0
C135,F6,0
C135,F7,0
C135,F8,0
C135,F9,0
C135,F10,0
C135,F11,0
C135,F12,9
C135,F13,0
C135,F14,0
C135,F15,0
C135,F16,0
C135,F17,0
C135,F18,0
C135,F19,0
C135,F20,0
C135,F21,0
C135,F22,0
C135,F23,0
C135,F24,0
C135,F25,0
C135,F26,0
C135,F27,0
C135,F28,0
C135,F29,0
C135,F30,0
C135,F31,0
C135,F32,0
C135,F33,0
C135,F34,0
C135,F35,0
C135,F36,0
C135,F37,0
C135,F38,0
C135,F39,0
C135,F40,0
C135,F41,0
C135,F42,0
C135,F43,0
C135,F44,0
C135,F45,0
C135,F46,0
C135,F47,0
C135,F48,0
C135,F49,0
C135,F50,0
C136,F1,0
C136,F2,0
C136,F3,0
C136,F4,0
C136,F5,0
C136,F6,0
C136,F7,0
C136,F8,0
C136,F9,0
C136,F10,0
C136,F11,0
C136,F12,0
C136,F13,0
C136,F14,0
C136,F15,0
C136,F16,0
C136,F17,0
C136,F18,0
C136,F19,0
C136,F20,0
C136,F21,0
C136,F22,9
C136,F23,0
C136,F24,0
C136,F25,0
C136,F26,0
C136,F27,0
C136,F28,0
C136,F29,0
C136,F30,0
C136,F31,0
C136,F32,0
C136,F33,0
C136,F34,0
C136,F35,0
C136,F36,0
C136,F37,0
C136,F38,0
C136,F39,0
C136,F40,0
C136,F41,0
C136,F42,0
C136,F43,0
C136,F44,0
C136,F45,0
C136,F46,0
C136,F47,0
C136,F48,0
C136,F49,0
C136,F50,0
C137,F1,0
C137,F2,0
C137,F3,0
C137,F4,0
C137,F5,0
C137,F6,0
C137,F7,0
C137,F8,0
C137,F9,0
C137,F10,0
C137,F11,0
C137,F12,0
C137,F13,0
C137,F14,0
C137,F15,0
C137,F16,0
C137,F17,0
C137,F18,0
C137,F19,0
C137,F20,0
C137,F21,0
C137,F22,3
C137,F23,0
C137,F24,0
C137,F25,0
C137,F26,0
C137,F27,0
C137,F28,0
C137,F29,0
C137,F30,0
C137,F31,0
C137,F32,0
C137,F33,0
C137,F34,0
C137,F35,0
C137,F36,0
C137,F37,0
C137,F38,0
C137,F39,0
C137,F40,0
C137,F41,0
C137,F42,0
C137,F43,0
C137,F44,0
C137,F45,0
C137,F46,0
C137,F47,0
C137,F48,0
C137,F49,0
C137,F50,0
C138,F1,0
C138,F2,0
C138,F3,0
C138,F4,0
C138,F5,0
C138,F6,0
C138,F7,0
C138,F8,0
C138,F9,0
C138,F10,0
C138,F11,0
C138,F12,0
C138,F13,0
C138,F14,0
C138,F15,0
C138,F16,0
C138,F17,0
C138,F18,0
C138,F19,0
C138,F20,0
C138,F21,0
C138,F22,0
C138,F23,0
C138,F24,0
C138,F25,0
C138,F26,0
C138,F27,0
C138,F28,64
C138,F29,0
C138,F30,0
C138,F31,0
C138,F32,0
C138,F33,0
C138,F34,0
C138,F35,0
C138,F36,0
C138,F37,0
C138,F38,0
C138,F39,0
C138,F40,0
C138,F41,0
C138,F42,0
C138,F43,0
C138,F44,0
C138,F45,0
C138,F46,0
C138,F47,0
C138,F48,0
C138,F49,0
C138,F50,0
C139,F1,0
C139,F2,0
C139,F3,0
C139,F4,0
C139,F5,0
C139,F6,0
C139,F7,0
C139,F8,0
C139,F9,0
C139,F10,0
C139,F11,0
C139,F12,0
C139,F13,0
C139,F14,0
C139,F15,0
C139,F16,6
C139,F17,0
C139,F18,0
C139,F19,0
C139,F20,0
C139,F21,0
C139,F22,0
C139,F23,0
C139,F24,0
C139,F25,0
C139,F26,0
C139,F27,0
C139,F28,0
C139,F29,0
C139,F30,0
C139,F31,0
C139,F32,0
C139,F33,0
C139,F34,0
C139,F35,0
C139,F36,0
C139,F37,0
C139,F38,0
C139,F39,0
C139,F40,0
C139,F41,0
C139,F42,0
C139,F43,0
C139,F44,0
C139,F45,0
C139,F46,0
C139,F47,0
C139,F48,0
C139,F49,0
C139,F50,0
C140,F1,0
C140,F2,0
C140,F3,0
C140,F4,0
C140,F5,0
C140,F6,0
C140,F7,0
C140,F8,0
C140,F9,0
C140,F10,0
C140,F11,0
C140,F12,21
C140,F13,0
C140,F14,0
C140,F15,0
C140,F16,0
C140,F17,0
C140,F18,0
C140,F19,0
C140,F20,0
C140,F21,0
C140,F22,0
C140,F23,0
C140,F24,0
C140,F25,0
C140,F26,0
C140,F27,0
C140,F28,0
C140,F29,0
C140,F30,0
C140,F31,0
C140,F32,0
C140,F33,0
