1번째 칼럼,2번째 칼럼,3번째 칼럼,4번째 칼럼,5번째 칼럼,6번째 칼럼,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
5764,중구,이마트,인천광역시 중구 공항로424번길 34 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항로424번길 34 버스정류장,126.4578982,37.4398222,인근좌표,28110,새주소,인천광역시 중구 공항로424번길  34,인천광역시 중구,NULL,,,,
5765,중구,하얏트호텔,인천광역시 중구 영종해안남로321번길 210 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종해안남로321번길 210 버스정류장,126.4555824,37.4375935,도로중심좌표,28110,새주소,인천광역시 중구 영종해안남로321번길  210,인천광역시 중구,NULL,,,,
5766,중구,인천공항T1(1층13B),인천광역시 중구 공항로 294 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항로 294 버스정류장,126.4464578,37.4613776,도로중심좌표,28110,새주소,인천광역시 중구 공항로  294,인천광역시 중구,NULL,,,,
5767,중구,인천공항9B,인천광역시 중구 공항로 280 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항로 280 버스정류장,126.4523477,37.4476154,인근좌표,28110,새주소,인천광역시 중구 공항로  280,인천광역시 중구,NULL,,,,
5768,중구,인천공항T1(3층7번),인천광역시 중구 공항로 268 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항로 268 버스정류장,126.4523477,37.4476154,인근좌표,28110,새주소,인천광역시 중구 공항로  268,인천광역시 중구,NULL,,,,
5769,중구,인천공항T1(1층2B),인천광역시 중구 공항로 252 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 공항로 252 버스정류장,126.4523477,37.4476154,인근좌표,28110,새주소,인천광역시 중구 공항로  252,인천광역시 중구,NULL,,,,
5770,중구,전동교회,인천광역시 중구 참외전로 65 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 65 버스정류장,126.6271127,37.4794817,인근좌표,28110,새주소,인천광역시 중구 참외전로  65,인천광역시 중구,NULL,,,,
5771,중구,전동교회,인천광역시 중구 참외전로 66 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 66 버스정류장,126.6271127,37.4794817,인근좌표,28110,새주소,인천광역시 중구 참외전로  66,인천광역시 중구,NULL,,,,
5772,중구,개항동 어울터,인천광역시 중구 참외전로 37 버스정류장,사물주소 확정,2021-08-11,인천광역시 중구 참외전로 37 버스정류장,126.6236099,37.4799816,인근좌표,28110,새주소,인천광역시 중구 참외전로  37,인천광역시 중구,NULL,,,,
5773,중구,개항동 어울터,인천광역시 중구 참외전로 36 버스정류장,사물주소 확정,2021-08-11,인천광역시 중구 참외전로 36 버스정류장,126.6236099,37.4799816,인근좌표,28110,새주소,인천광역시 중구 참외전로  36,인천광역시 중구,NULL,,,,
5774,중구,영종선착장,인천광역시 중구 은하수로 24 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 24 버스정류장,126.5804058,37.4921296,인근좌표,28110,새주소,인천광역시 중구 은하수로  24,인천광역시 중구,NULL,,,,
5775,중구,영종선착장,인천광역시 중구 은하수로 13 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 은하수로 13 버스정류장,126.5804058,37.4921296,인근좌표,28110,새주소,인천광역시 중구 은하수로  13,인천광역시 중구,NULL,,,,
5776,중구,송월시장,인천광역시 중구 참외전로 7 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 7 버스정류장,126.62079,37.4796243,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 7,인천광역시 중구 송월동1가 14-1,22308,2811061500,개항동,2811014200,송월동1가
5777,중구,송월시장,인천광역시 중구 참외전로 8 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 8 버스정류장,126.6208739,37.479364,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 8,인천광역시 중구 송월동1가 13-60,22309,2811061500,개항동,2811014200,송월동1가
5778,중구,동인천역,인천광역시 중구 참외전로 116 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 116 버스정류장,126.630773,37.4759201,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 116,인천광역시 중구 인현동 1-148,22316,2811058500,동인천동,2811013600,인현동
5779,중구,동인천역,인천광역시 중구 참외전로 115 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 115 버스정류장,126.6311097,37.4760502,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 115,인천광역시 중구 인현동 1-76,22317,2811058500,동인천동,2811013600,인현동
5780,중구,송월동동화마을,인천광역시 중구 제물량로 311 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 311 버스정류장,126.6191782,37.4787405,인근좌표,28110,새주소,인천광역시 중구 제물량로  311,인천광역시 중구,NULL,,,,
5781,중구,송월동동화마을,인천광역시 중구 제물량로 310 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 310 버스정류장,126.6191782,37.4787405,인근좌표,28110,새주소,인천광역시 중구 제물량로  310,인천광역시 중구,NULL,,,,
5782,중구,동인천,인천광역시 중구 참외전로 133 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 133 버스정류장,126.6321174,37.4747283,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 133,인천광역시 중구 인현동 1-91,22317,2811058500,동인천동,2811013600,인현동
5783,중구,동인천역,인천광역시 중구 우현로 88 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 우현로 88 버스정류장,126.6308219,37.4744791,정좌표,2.81101E+18,새주소,인천광역시 중구 우현로 88,인천광역시 중구 인현동 27-44,22318,2811058500,동인천동,2811013600,인현동
5784,중구,배다리,인천광역시 중구 참외전로 157 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 157 버스정류장,126.6338861,37.473208,인근좌표,28110,새주소,인천광역시 중구 참외전로  157,인천광역시 중구,NULL,,,,
5785,중구,동인천역,인천광역시 중구 우현로 85 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 우현로 85 버스정류장,126.6303358,37.4744734,정좌표,2.81101E+18,새주소,인천광역시 중구 우현로 85,인천광역시 중구 인현동 27-59,22316,2811058500,동인천동,2811013600,인현동
5786,중구,배다리청과물시장,인천광역시 중구 참외전로 158 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 158 버스정류장,126.6341364,37.4731208,인근좌표,28110,새주소,인천광역시 중구 참외전로  158,인천광역시 중구,NULL,,,,
5787,중구,인천정보과학고등학교,인천광역시 중구 참외전로 182 버스정류장,사물주소 확정,2021-06-07,인천광역시 중구 참외전로 182 버스정류장,126.6361732,37.4717748,인근좌표,28110,새주소,인천광역시 중구 참외전로  182,인천광역시 중구,NULL,,,,
5788,중구,8부두,인천광역시 중구 월미로 45 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 45 버스정류장,126.6147383,37.4779497,인근좌표,28110,새주소,인천광역시 중구 월미로  45,인천광역시 중구,NULL,,,,
5789,중구,8부두,인천광역시 중구 월미로 42 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 42 버스정류장,126.6148442,37.4777257,정좌표,2.81101E+18,새주소,인천광역시 중구 월미로 42,인천광역시 중구 북성동1가 4-206,22300,2811061500,개항동,2811013800,북성동1가
5790,중구,도원동행정복지센터,인천광역시 중구 참외전로 212 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 212 버스정류장,126.6385879,37.4701538,정좌표,2.81101E+18,새주소,인천광역시 중구 참외전로 212,인천광역시 중구 유동 4-13,22326,2811057000,율목동,2811013000,유동
5791,중구,인천역(차이나타운),인천광역시 중구 제물량로 276 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 276 버스정류장,126.6176847,37.4763444,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 276,인천광역시 중구 북성동2가 12-22,22312,2811061500,개항동,2811013900,북성동2가
5792,중구,인천역(차이나타운),인천광역시 중구 제물량로 273 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 273 버스정류장,126.6172489,37.476069,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 273,인천광역시 중구 북성동1가 3-61,22307,2811061500,개항동,2811013800,북성동1가
5793,중구,동일아파트,인천광역시 중구 월미로 26 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 26 버스정류장,126.6154102,37.4764619,정좌표,2.81101E+18,새주소,인천광역시 중구 월미로 26,인천광역시 중구 북성동1가 4-44,22300,2811061500,개항동,2811013800,북성동1가
5794,중구,도원역(인천축구전용경기장),인천광역시 중구 참외전로 256 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 참외전로 256 버스정류장,126.6431228,37.467557,인근좌표,28110,새주소,인천광역시 중구 참외전로  256,인천광역시 중구,NULL,,,,
5795,중구,옹진농협,인천광역시 중구 서해대로 492 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 492 버스정류장,126.6366899,37.4694652,인근좌표,28110,새주소,인천광역시 중구 서해대로  492,인천광역시 중구,NULL,,,,
5796,중구,대한제당,인천광역시 중구 월미로 157 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 157 버스정류장,126.6039454,37.4771199,인근좌표,28110,새주소,인천광역시 중구 월미로  157,인천광역시 중구,NULL,,,,
5797,중구,GS칼텍스,인천광역시 중구 월미로 173 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 173 버스정류장,126.6017087,37.4782377,인근좌표,28110,새주소,인천광역시 중구 월미로  173,인천광역시 중구,NULL,,,,
5798,중구,선창산업,인천광역시 중구 월미로 99 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 99 버스정류장,126.6062164,37.4778044,도로중심좌표,28110,새주소,인천광역시 중구 월미로  99,인천광역시 중구,NULL,,,,
5799,중구,선창산업,인천광역시 중구 월미로 100 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 100 버스정류장,126.6062164,37.4778044,도로중심좌표,28110,새주소,인천광역시 중구 월미로  100,인천광역시 중구,NULL,,,,
5800,중구,신포시장,인천광역시 중구 우현로 44 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 우현로 44 버스정류장,126.6284197,37.4710634,정좌표,2.81101E+18,새주소,인천광역시 중구 우현로 44,인천광역시 중구 답동 5-10,22321,2811053000,신포동,2811012500,답동
5801,중구,중구청,인천광역시 중구 제물량로 226 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 226 버스정류장,126.6191922,37.4724516,인근좌표,28110,새주소,인천광역시 중구 제물량로  226,인천광역시 중구,NULL,,,,
5802,중구,보건환경연구원,인천광역시 중구 서해대로 472 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 472 버스정류장,126.635806,37.467716,인근좌표,28110,새주소,인천광역시 중구 서해대로  472,인천광역시 중구,NULL,,,,
5803,중구,중구청,인천광역시 중구 제물량로 223 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 223 버스정류장,126.6191922,37.4724516,인근좌표,28110,새주소,인천광역시 중구 제물량로  223,인천광역시 중구,NULL,,,,
5804,중구,신흥초등학교,인천광역시 중구 제물량로 128 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 128 버스정류장,126.6298068,37.4693945,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 128,인천광역시 중구 답동 11-13,22321,2811053000,신포동,2811012500,답동
5805,중구,송도중학교,인천광역시 중구 제물량로 127 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 127 버스정류장,126.6293714,37.4690922,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 127,인천광역시 중구 답동 65-9,22324,2811053000,신포동,2811012500,답동
5806,중구,신포동행정복지센터,인천광역시 중구 제물량로 162 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 162 버스정류장,126.6260139,37.4703326,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 162,인천광역시 중구 신생동 7-28,22322,2811053000,신포동,2811012300,신생동
5807,중구,신포동행정복지센터,인천광역시 중구 제물량로 165 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 165 버스정류장,126.6255245,37.4698944,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 165,인천광역시 중구 사동 18-45,22313,2811053000,신포동,2811012200,사동
5808,중구,중구노인복지회관,인천광역시 중구 제물량로 84 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 84 버스정류장,126.6337793,37.4672781,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 84,인천광역시 중구 신흥동2가 16-24,22320,2811054000,신흥동,2811012700,신흥동2가
5809,중구,중구노인복지회관,인천광역시 중구 제물량로 91 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 91 버스정류장,126.6329912,37.4677195,인근좌표,28110,새주소,인천광역시 중구 제물량로  91,인천광역시 중구,NULL,,,,
5810,중구,신포역,인천광역시 중구 우현로 18 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 우현로 18 버스정류장,126.6267138,37.4691514,정좌표,2.81101E+18,새주소,인천광역시 중구 우현로 18,인천광역시 중구 사동 26-9,22323,2811053000,신포동,2811012200,사동
5811,중구,신포역,인천광역시 중구 우현로 17 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 우현로 17 버스정류장,126.626337,37.4693543,정좌표,2.81101E+18,새주소,인천광역시 중구 우현로 17,인천광역시 중구 사동 22-30,22313,2811053000,신포동,2811012200,사동
5812,중구,월미도,인천광역시 중구 월미로 213 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 213 버스정류장,126.600137,37.4770388,인근좌표,28110,새주소,인천광역시 중구 월미로  213,인천광역시 중구,NULL,,,,
5813,중구,경남아파트,인천광역시 중구 서해대로 443 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 443 버스정류장,126.6347863,37.4653615,인근좌표,28110,새주소,인천광역시 중구 서해대로  443,인천광역시 중구,NULL,,,,
5814,중구,신흥시장,인천광역시 중구 제물량로 61 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 61 버스정류장,126.6356742,37.4656421,인근좌표,28110,새주소,인천광역시 중구 제물량로  61,인천광역시 중구,NULL,,,,
5815,중구,신흥시장,인천광역시 중구 제물량로 58 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 58 버스정류장,126.6357566,37.4654629,정좌표,2.81101E+18,새주소,인천광역시 중구 제물량로 58,인천광역시 중구 신흥동3가 6-19,22329,2811054000,신흥동,2811012800,신흥동3가
5816,중구,월미도(시티투어),인천광역시 중구 월미로 216 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 216 버스정류장,126.5999731,37.4767305,인근좌표,28110,새주소,인천광역시 중구 월미로  216,인천광역시 중구,NULL,,,,
5817,중구,경남아파트,인천광역시 중구 인중로 92 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인중로 92 버스정류장,126.6315206,37.4659184,인근좌표,28110,새주소,인천광역시 중구 인중로  92,인천광역시 중구,NULL,,,,
5818,중구,신광초등학교,인천광역시 중구 인중로 73 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인중로 73 버스정류장,126.6364522,37.4645068,인근좌표,28110,새주소,인천광역시 중구 인중로  73,인천광역시 중구,NULL,,,,
5819,중구,제2국제여객터미널,인천광역시 중구 인중로 130 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인중로 130 버스정류장,126.6287322,37.4657149,인근좌표,28110,새주소,인천광역시 중구 인중로  130,인천광역시 중구,NULL,,,,
5820,중구,삼성아파트,인천광역시 중구 인중로 117 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인중로 117 버스정류장,126.6315206,37.4659184,인근좌표,28110,새주소,인천광역시 중구 인중로  117,인천광역시 중구,NULL,,,,
5821,중구,제2국제여객터미널,인천광역시 중구 인중로 141 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인중로 141 버스정류장,126.627286,37.4669145,인근좌표,28110,새주소,인천광역시 중구 인중로  141,인천광역시 중구,NULL,,,,
5822,중구,월미공원,인천광역시 중구 월미로 437 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 437 버스정류장,126.6062164,37.4778044,도로중심좌표,28110,새주소,인천광역시 중구 월미로  437,인천광역시 중구,NULL,,,,
5823,중구,삼익아파트,인천광역시 중구 서해대로 421 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 421 버스정류장,126.6335846,37.4636898,인근좌표,28110,새주소,인천광역시 중구 서해대로  421,인천광역시 중구,NULL,,,,
5824,중구,숭의역(4번출구),인천광역시 중구 제물량로 14 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 14 버스정류장,126.6373252,37.4618679,인근좌표,28110,새주소,인천광역시 중구 제물량로  14,인천광역시 중구,NULL,,,,
5825,중구,삼익아파트,인천광역시 중구 서해대로 414 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 414 버스정류장,126.6335846,37.4636898,인근좌표,28110,새주소,인천광역시 중구 서해대로  414,인천광역시 중구,NULL,,,,
5826,중구,숭의역(3번출구),인천광역시 중구 제물량로 13 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 제물량로 13 버스정류장,126.6373252,37.4618679,인근좌표,28110,새주소,인천광역시 중구 제물량로  13,인천광역시 중구,NULL,,,,
5827,중구,월미문화의거리,인천광역시 중구 월미로 259 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 259 버스정류장,126.5983053,37.473413,인근좌표,28110,새주소,인천광역시 중구 월미로  259,인천광역시 중구,NULL,,,,
5828,중구,삼양베이커,인천광역시 중구 월미로 399 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 399 버스정류장,126.6062164,37.4778044,도로중심좌표,28110,새주소,인천광역시 중구 월미로  399,인천광역시 중구,NULL,,,,
5829,중구,인천출입국·외국인청,인천광역시 중구 서해대로 381 버스정류장,사물주소 확정,2021-06-07,인천광역시 중구 서해대로 381 버스정류장,126.6305883,37.4606367,인근좌표,28110,새주소,인천광역시 중구 서해대로  381,인천광역시 중구,NULL,,,,
5830,중구,월미테마파크,인천광역시 중구 월미로 289 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 289 버스정류장,126.5968088,37.4724311,인근좌표,28110,새주소,인천광역시 중구 월미로  289,인천광역시 중구,NULL,,,,
5831,중구,인천출입국·외국인청,인천광역시 중구 서해대로 376 버스정류장,사물주소 확정,2021-06-07,인천광역시 중구 서해대로 376 버스정류장,126.6300382,37.4604321,인근좌표,28110,새주소,인천광역시 중구 서해대로  376,인천광역시 중구,NULL,,,,
5832,중구,해사고등학교.한국이민사박물관,인천광역시 중구 월미로 333 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 333 버스정류장,126.5985041,37.4706402,인근좌표,28110,새주소,인천광역시 중구 월미로  333,인천광역시 중구,NULL,,,,
5833,중구,갑문,인천광역시 중구 월미로 365 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 월미로 365 버스정류장,126.6062164,37.4778044,도로중심좌표,28110,새주소,인천광역시 중구 월미로  365,인천광역시 중구,NULL,,,,
5834,중구,풍림6단지,인천광역시 중구 신도시북로 82 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 82 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  82,인천광역시 중구,NULL,,,,
5835,중구,공항교회앞,인천광역시 중구 신도시북로 71 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 71 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  71,인천광역시 중구,NULL,,,,
5836,중구,인하대병원,인천광역시 중구 인항로 15 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인항로 15 버스정류장,126.6325234,37.4580281,인근좌표,28110,새주소,인천광역시 중구 인항로  15,인천광역시 중구,NULL,,,,
5837,중구,주거단지,인천광역시 중구 신도시북로 117 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 117 버스정류장,126.4909513,37.4993639,인근좌표,28110,새주소,인천광역시 중구 신도시북로  117,인천광역시 중구,NULL,,,,
5838,중구,인하대병원,인천광역시 중구 인항로 30 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 인항로 30 버스정류장,126.6332904,37.4562529,정좌표,2.81101E+18,새주소,인천광역시 중구 인항로 30,인천광역시 중구 신흥동3가 7-235,22333,2811054000,신흥동,2811012800,신흥동3가
5839,중구,주거단지,인천광역시 중구 신도시북로 130 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 130 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  130,인천광역시 중구,NULL,,,,
5840,중구,공항중학교,인천광역시 중구 신도시북로 25 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 25 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  25,인천광역시 중구,NULL,,,,
5841,중구,공항고등학교,인천광역시 중구 신도시북로 26 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 26 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  26,인천광역시 중구,NULL,,,,
5842,중구,조달청비축기지,인천광역시 중구 서해대로 320 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 320 버스정류장,126.629987,37.4558002,인근좌표,28110,새주소,인천광역시 중구 서해대로  320,인천광역시 중구,NULL,,,,
5843,중구,조달청비축기지,인천광역시 중구 서해대로 313 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 313 버스정류장,126.6288451,37.4539669,인근좌표,28110,새주소,인천광역시 중구 서해대로  313,인천광역시 중구,NULL,,,,
5844,중구,금호베스트빌2단지.영종도서관,인천광역시 중구 영종대로 71 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 71 버스정류장,126.4875424,37.4956893,인근좌표,28110,새주소,인천광역시 중구 영종대로  71,인천광역시 중구,NULL,,,,
5845,중구,금호베스트빌1단지.영종도서관,인천광역시 중구 영종대로 74 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 74 버스정류장,126.4875424,37.4956893,인근좌표,28110,새주소,인천광역시 중구 영종대로  74,인천광역시 중구,NULL,,,,
5846,중구,영종주공7단지,인천광역시 중구 신도시북로 6 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 6 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  6,인천광역시 중구,NULL,,,,
5847,중구,영종풍림아이원1차,인천광역시 중구 신도시북로 7 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시북로 7 버스정류장,126.4865022,37.4984781,도로중심좌표,28110,새주소,인천광역시 중구 신도시북로  7,인천광역시 중구,NULL,,,,
5848,중구,KT인천공항지사,인천광역시 중구 신도시남로 135 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시남로 135 버스정류장,126.4870766,37.4901872,도로중심좌표,28110,새주소,인천광역시 중구 신도시남로  135,인천광역시 중구,NULL,,,,
5849,중구,롯데마트,인천광역시 중구 신도시남로 132 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시남로 132 버스정류장,126.4870766,37.4901872,도로중심좌표,28110,새주소,인천광역시 중구 신도시남로  132,인천광역시 중구,NULL,,,,
5850,중구,서해5도특별경비단,인천광역시 중구 축항대로 16 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로 16 버스정류장,126.6006476,37.4605652,정좌표,2.81101E+18,새주소,인천광역시 중구 축항대로 16,인천광역시 중구 북성동1가 105-36,22344,2811052000,연안동,2811013800,북성동1가
5851,중구,연안부두(신선초등학교),인천광역시 중구 매소홀로 17 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 매소홀로 17 버스정류장,126.6286217,37.4531984,도로중심좌표,28110,새주소,인천광역시 중구 매소홀로  17,인천광역시 중구,NULL,,,,
5852,중구,KT인천공항지사,인천광역시 중구 신도시남로 118 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시남로 118 버스정류장,126.4870766,37.4901872,도로중심좌표,28110,새주소,인천광역시 중구 신도시남로  118,인천광역시 중구,NULL,,,,
5853,중구,인아교회,인천광역시 중구 흰바위로 23 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 흰바위로 23 버스정류장,126.4871817,37.4928285,인근좌표,28110,새주소,인천광역시 중구 흰바위로  23,인천광역시 중구,NULL,,,,
5854,중구,인아교회,인천광역시 중구 흰바위로 20 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 흰바위로 20 버스정류장,126.4871817,37.4928285,인근좌표,28110,새주소,인천광역시 중구 흰바위로  20,인천광역시 중구,NULL,,,,
5855,중구,신선초등학교,인천광역시 중구 서해대로 274 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 274 버스정류장,126.6264953,37.4514348,인근좌표,28110,새주소,인천광역시 중구 서해대로  274,인천광역시 중구,NULL,,,,
5856,중구,삼목사거리,인천광역시 중구 영종대로 10 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 영종대로 10 버스정류장,126.508513,37.4891804,도로중심좌표,28110,새주소,인천광역시 중구 영종대로  10,인천광역시 중구,NULL,,,,
5857,중구,공항초등학교,인천광역시 중구 신도시남로 34 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시남로 34 버스정류장,126.4870766,37.4901872,도로중심좌표,28110,새주소,인천광역시 중구 신도시남로  34,인천광역시 중구,NULL,,,,
5858,중구,신선초등학교,인천광역시 중구 서해대로 267 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 서해대로 267 버스정류장,126.626362,37.4513071,인근좌표,28110,새주소,인천광역시 중구 서해대로  267,인천광역시 중구,NULL,,,,
5859,중구,SK충전소,인천광역시 중구 축항대로 97 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로 97 버스정류장,126.6079727,37.4556511,인근좌표,28110,새주소,인천광역시 중구 축항대로  97,인천광역시 중구,NULL,,,,
5860,중구,주공12단지,인천광역시 중구 신도시남로 85 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시남로 85 버스정류장,126.4871426,37.4897195,인근좌표,28110,새주소,인천광역시 중구 신도시남로  85,인천광역시 중구,NULL,,,,
5861,중구,정기무역,인천광역시 중구 축항대로 112 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 축항대로 112 버스정류장,126.6093721,37.4551539,정좌표,2.81101E+18,새주소,인천광역시 중구 축항대로 112,인천광역시 중구 항동7가 27-184,22348,2811052000,연안동,2811011800,항동7가
5862,중구,주공12단지,인천광역시 중구 신도시남로 86 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 신도시남로 86 버스정류장,126.4871426,37.4897195,인근좌표,28110,새주소,인천광역시 중구 신도시남로  86,인천광역시 중구,NULL,,,,
5863,중구,수협(인천해양센터),인천광역시 중구 연안부두로 8 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 연안부두로 8 버스정류장,126.6048826,37.4565066,인근좌표,28110,새주소,인천광역시 중구 연안부두로  8,인천광역시 중구,NULL,,,,
5864,중구,수협(인천해양센터),인천광역시 중구 연안부두로 7 버스정류장,사물주소 확정,2020-05-22,인천광역시 중구 연안부두로 7 버스정류장,126.6048826,37.4565066,정좌표,2.81101E+18,새주소,인천광역시 중구 연안부두로 7,인천광역시 중구 항동7가 27-126,22348,2811052000,연안동,2811011800,항동7가
